Platform,URL,Product_Name,SKU_Identifier,True_SKU_Identifier,Price,Limit_Price,Price_Status,Scrape_Date,Main_Image_URL
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,148.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,148.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,178.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,178.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,128.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,258.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,158.99,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,148.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,278.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,278.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,278.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,278.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=916398420768,复合滤芯,"6923185614258,6923185615750,6923185614265",916398420768,258.98,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=915797572693,600G滤芯套餐,S2412282008001,915797572693,699,,百亿补贴,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=885690465484,小海豚600G+,6923185653684,885690465484,559,559,百亿补贴,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=882919216767,小白龙 800G+,6923185653974,882919216767,1199,1299,破价警报,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=879245702873,VIOMI云米小海豚3净水器5年长效RO反渗透厨下一体机水过滤大通量,879245702873,879245702873,1299,,正常,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=874350558652,VIOMI云米滤芯 小海豚3适用,874350558652,874350558652,129,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=874350558652,VIOMI云米滤芯 小海豚3适用,874350558652,874350558652,299,,限量折扣,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=873053402073,VIOMI云米小海豚3净水器5年长效RO反渗透厨下一体机水过滤大通量,873053402073,873053402073,1199,,正常,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=530950162370,云米小海豚2 1000G净水器净水机管线机即热饮水机前置过滤器套装,530950162370,530950162370,2699,,正常,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=530950162370,云米小海豚2 1000G净水器净水机管线机即热饮水机前置过滤器套装,530950162370,530950162370,2999,,正常,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=500282125061,云米1.5匹变频冷暖Milano2ProAI语音UVC除菌新一级智能电器挂机,500282125061,500282125061,2799,,正常,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=497869228081,云米521升风冷无霜一级变频十字四开门对开门大容量智能电器冰箱,497869228081,497869228081,2799,,正常,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=491420502929,云米1.5匹AI智能电器变频空调冷暖两用新一级省电家用杀菌挂机,491420502929,491420502929,2599,,正常,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=489538266025,云米TDS水质检测笔测水质仪饮用水检测器家用自来水水质测试仪器,489538266025,489538266025,99,,正常,2026-05-05 11:12:56,无截图
拼多多2,https://mobile.yangkeduo.com/goods.html?goods_id=6120759451,云米VO1602电烤箱多功能烤箱家用烘焙小型蛋糕电烤鸡翅披萨16L,6120759451,6120759451,149,,正常,2026-05-05 11:12:56,无截图
京东,https://item.jd.com/100124625239.html,云米小厨宝6L,6923185611233,100124625239,299,,未知,2026-05-06 10:09:09,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185611233_100124625239.jpg
京东,https://item.jd.com/10089201209435.html,云米小厨宝6L,6923185611233,10089201209435,299,,未知,2026-05-06 10:09:17,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185611233_10089201209435.jpg
京东,https://item.jd.com/10192759343298.html,门锁普通版E30,6923185656074,10192759343298,569.39,,未知,2026-05-06 10:09:36,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185656074_10192759343298.jpg
京东,https://item.jd.com/10196375716835.html,门锁普通版E30,6923185656074,10196375716835,499,,未知,2026-05-06 10:09:56,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185656074_10196375716835.jpg
京东,https://item.jd.com/100013447067.html,smart 前置过滤器 （VF4-A）,6923185621058,100013447067,440.28,499,破价警报,2026-05-06 10:10:06,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185621058_100013447067.jpg
京东,https://item.jd.com/100147404880.html,smart 3,6923185654773,100147404880,509.15,,未知,2026-05-06 10:10:14,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185654773_100147404880.jpg
京东,https://item.jd.com/10095813745701.html,云米电热水器X1（50L）,6923185614920,10095813745701,539,,未知,2026-05-06 10:10:21,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185614920_10095813745701.jpg
京东,https://item.jd.com/10095813745702.html,云米电热水器X1（60L）,6923185614937,10095813745702,569,,未知,2026-05-06 10:10:28,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185614937_10095813745702.jpg
京东,https://item.jd.com/10097111681728.html,云米电热水器X1（60L）,6923185614937,10097111681728,569,,未知,2026-05-06 10:10:51,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185614937_10097111681728.jpg
京东,https://item.jd.com/10154100555262.html,云米蓝调智能门锁（基础版）,6923185655381,10154100555262,493.88,,未知,2026-05-06 10:11:18,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185655381_10154100555262.jpg
京东,https://item.jd.com/100070514318.html,云米AI燃气灶 Super   5.2（天然气）,6923185650348,100070514318,799,,未知,2026-05-06 10:11:39,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185650348_100070514318.jpg
京东,https://item.jd.com/100167111601.html,蓝调2燃气热水器13L,6923185655688,100167111601,Not Found,,抓取失败,2026-05-06 10:12:01,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\error_screenshots\fail_JD_100167111601.png
京东,https://item.jd.com/10176913186809.html,蓝调2燃气热水器13L,6923185655688,10176913186809,Not Found,,抓取失败,2026-05-06 10:12:22,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\error_screenshots\fail_JD_10176913186809.png
京东,https://item.jd.com/10092678440219.html,super5.0灶具（天然气）,6923185649656,10092678440219,679.15,,未知,2026-05-06 10:12:39,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185649656_10092678440219.jpg
京东,https://item.jd.com/100118324669.html,云米·泉先前置过滤器 Super,6923185649885,100118324669,Not Found,699,抓取失败,2026-05-06 10:13:00,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\error_screenshots\fail_JD_100118324669.png
京东,https://item.jd.com/10143724381196.html,云米·泉先前置过滤器 Super,6923185649885,10143724381196,599,699,破价警报,2026-05-06 10:13:23,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185649885_10143724381196.jpg
京东,https://item.jd.com/100028611839.html,云米AI电热水器 小蓝调50L,6923185649076,100028611839,723.35,,未知,2026-05-06 10:13:44,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185649076_100028611839.jpg
京东,https://item.jd.com/10114364850989.html,小鲸鱼 马桶盖,6923185654537,10114364850989,Not Found,,抓取失败,2026-05-06 10:14:18,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\error_screenshots\fail_JD_10114364850989.png
京东,https://item.jd.com/10168369255857.html,蓝调智能门锁（大屏猫眼版）,6923185654667,10168369255857,649.4,,未知,2026-05-06 10:14:42,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185654667_10168369255857.jpg
京东,https://item.jd.com/10152123375420.html,蓝调智能门锁（3D人脸版）,6923185654643,10152123375420,629.92,,未知,2026-05-06 10:15:05,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185654643_10152123375420.jpg
京东,https://item.jd.com/10075265423716.html,5.0KW聚能猛火灶,6923185650331,10075265423716,699,,未知,2026-05-06 10:15:26,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185650331_10075265423716.jpg
京东,https://item.jd.com/10152130264576.html,蓝调智能门锁（人脸猫眼版）,6923185654650,10152130264576,700,,未知,2026-05-06 10:15:41,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185654650_10152130264576.jpg
京东,https://item.jd.com/10101734415931.html,云米油烟机蓝调,6923185650973,10101734415931,859,,未知,2026-05-06 10:16:03,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185650973_10101734415931.jpg
京东,https://item.jd.com/10089284956258.html,flash烟机,6923185613664,10089284956258,899,,未知,2026-05-06 10:16:25,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185613664_10089284956258.jpg
京东,https://item.jd.com/10110061303564.html,云米互联网油烟机Flash,6923185613664,10110061303564,899,,未知,2026-05-06 10:16:45,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185613664_10110061303564.jpg
京东,https://item.jd.com/10110061303564.html,flash烟机,6923185613664,10110061303564,899,,未知,2026-05-06 10:17:09,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185613664_10110061303564.jpg
京东,https://item.jd.com/10090594806936.html,flash烟机,6923185613664,10090594806936,899,,未知,2026-05-06 10:17:35,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185613664_10090594806936.jpg
京东,https://item.jd.com/10093429580106.html,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,10093429580106,806.65,,未知,2026-05-06 10:17:58,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185610250_10093429580106.jpg
京东,https://item.jd.com/10168128067583.html,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,10168128067583,899,,未知,2026-05-06 10:18:20,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185610250_10168128067583.jpg
京东,https://item.jd.com/10091941834784.html,云米消毒柜（嵌入式）云米版,6923185604303,10091941834784,899,,未知,2026-05-06 10:18:43,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185604303_10091941834784.jpg
京东,https://item.jd.com/10103268736846.html,云米消毒柜（嵌入式）云米版,6923185604303,10103268736846,899,,未知,2026-05-06 10:19:07,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185604303_10103268736846.jpg
京东,https://item.jd.com/10105870187513.html,云米·泉先AI净水器蓝调600G+,6923185653592,10105870187513,648,999,破价警报,2026-05-06 10:19:29,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185653592_10105870187513.jpg
京东,https://item.jd.com/100220432807.html,蓝调2Pro-JSQ30-VGW1641,6923185656869,100220432807,1293,,未知,2026-05-06 10:19:50,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_6923185656869_100220432807.jpg
京东,https://item.jd.com/100020870125.html,云米空调1匹两用挂机iCool 2T,S1648526111232,100020870125,1349,1099,高价待调整,2026-05-06 10:20:15,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-05-06_JD_S1648526111232_100020870125.jpg
京东,https://item.jd.com/10192764613659.html,门锁掌静脉,6923185655398,10192764613659,Not Found,,抓取失败,2026-05-06 10:20:36,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\error_screenshots\fail_JD_10192764613659.png
京东,https://item.jd.com/100193851271.html,云米蓝调系列多功能冰沙机,6923185656135,100193851271,Not Found,,抓取失败,2026-05-06 10:21:00,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\error_screenshots\fail_JD_100193851271.png
